order_id,order_ts,customer_id,channel,order_total,shipping_fee,tax,status
ECOM00001015,2026-01-31T16:34:39.098536,31b37ab7-cd6e-4f1d-888a-8285a1a19d71,web,132.33,7.99,9.48,placed
ECOM00001016,2026-01-31T17:33:39.098536,54b28a4a-282c-40ff-9bfe-7f6c1a42e383,web,40.82,7.99,2.5,shipped
ECOM00001017,2026-01-31T19:24:39.098536,468a62fd-022e-4bc9-a993-7e31e3615744,web,113.26,0.0,8.63,placed
ECOM00001018,2026-02-02T02:06:39.098536,7f69eee1-7f55-4266-9e75-ed379fae7fdc,web,213.48,0.0,16.27,placed
ECOM00001019,2026-02-02T11:05:39.098536,e092e665-f955-45df-b139-849d45acfb35,web,210.45,4.99,15.66,placed
ECOM00001020,2026-02-01T16:57:39.098536,0a162ab0-f519-409a-9bc2-66b3350f16b9,web,169.49,9.99,12.16,placed
ECOM00001021,2026-02-02T03:09:39.098536,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,web,47.28,4.99,3.22,delivered
ECOM00001022,2026-02-02T05:30:39.098536,89acc58d-a6ab-4fb3-b72b-d09463e1343f,web,241.77,4.99,18.05,placed
ECOM00001023,2026-02-02T14:54:39.098536,07b19091-a0c8-4fe8-ae81-9145271d28af,web,216.84,7.99,15.92,delivered
ECOM00001024,2026-02-02T05:23:39.098536,b28dd493-cb4a-427a-ac9d-2381928a85cb,web,116.74,9.99,8.14,delivered
ECOM00001025,2026-02-02T07:38:39.098536,f63d7cc4-ca8f-47f3-8bc7-925753f3ddcc,web,89.14,9.99,6.03,placed
ECOM00001026,2026-02-01T19:43:39.098536,5024e0f4-3ab8-41d5-8eda-304871e40fcc,web,80.79,4.99,5.78,delivered
ECOM00001027,2026-02-02T00:23:39.098536,83c89055-5a29-4e2e-b912-bfe4878d2dec,web,205.78,9.99,14.92,delivered
ECOM00001028,2026-02-02T03:25:39.098536,c19954ae-8999-4650-af6a-0ff8a851a4c9,web,32.44,0.0,2.47,placed
ECOM00001029,2026-02-01T22:42:39.098536,17c85c87-2a11-4982-9853-b5cd371a0865,web,234.78,4.99,17.51,placed
ECOM00001030,2026-02-02T10:44:39.098536,29d9a07d-020a-4dec-9d25-809511a8adfe,web,121.18,0.0,9.24,delivered
ECOM00001031,2026-02-02T02:15:39.098536,97affe87-08cd-413f-941b-585497623878,web,41.87,0.0,3.19,placed
ECOM00001032,2026-02-02T05:44:39.098536,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,web,55.77,9.99,3.49,placed
ECOM00001033,2026-02-01T21:47:39.098536,ff315781-9e74-477b-b33d-3c6a928596ac,web,88.38,0.0,6.74,delivered
